seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
236,15,15,1.0,495.922,7438.828,318,24,9,0.2207,
237,14,14,1.0,509.238,7129.326,255,21,7,0.2651,
238,16,16,1.0,490.846,7853.533,285,20,4,0.298,
239,10,10,1.0,725.039,7250.394,346,12,2,0.4262,
240,16,16,1.0,499.14,7986.242,308,34,18,0.3696,
241,15,15,1.0,516.143,7742.151,232,25,10,0.2025,
242,12,12,1.0,658.558,7902.702,327,22,10,0.2853,
243,14,14,1.0,506.056,7084.788,285,35,21,0.2347,
244,16,16,1.0,476.786,7628.581,272,28,12,0.1939,
245,11,11,1.0,714.906,7863.961,333,18,7,0.3256,
246,10,10,1.0,767.863,7678.626,347,24,14,0.3482,
247,13,13,1.0,561.718,7302.328,316,25,12,0.3081,
248,16,16,1.0,510.114,8161.82,269,36,20,0.2023,
249,12,12,1.0,627.902,7534.822,310,30,18,0.2819,
250,13,13,1.0,572.729,7445.476,349,26,13,0.3435,
251,13,13,1.0,576.825,7498.719,310,28,15,0.3622,
252,16,16,1.0,478.18,7650.88,244,26,10,0.2186,
253,14,14,1.0,544.859,7628.025,302,25,11,0.278,
254,12,12,1.0,652.111,7825.336,338,28,16,0.3219,
255,10,10,1.0,717.286,7172.859,354,17,7,0.4807,
256,13,13,1.0,603.693,7848.01,343,32,19,0.4934,
257,12,12,1.0,597.774,7173.284,296,15,3,0.3556,
258,15,15,1.0,548.178,8222.666,258,38,23,0.2408,
259,10,10,1.0,779.217,7792.17,325,16,6,0.3568,
260,11,11,1.0,691.58,7607.383,340,21,10,0.4404,
261,13,13,1.0,585.023,7605.293,292,24,11,0.3518,
262,12,12,1.0,613.712,7364.539,326,26,14,0.5061,
263,15,15,1.0,565.162,8477.431,315,45,30,0.3587,
264,14,14,1.0,572.589,8016.241,297,28,14,0.3291,
265,16,16,1.0,506.41,8102.556,276,43,27,0.238,
266,10,10,1.0,699.303,6993.03,344,13,3,0.6381,
267,11,11,1.0,652.232,7174.547,344,27,16,0.5247,
268,16,16,1.0,490.916,7854.66,287,28,12,0.3484,
269,10,10,1.0,747.989,7479.894,359,28,18,0.6132,
270,16,16,1.0,493.722,7899.555,272,32,16,0.2837,
