seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
399,10,10,1.0,756.357,7563.566,343,21,11,0.3133,
400,12,12,1.0,602.617,7231.402,329,24,12,0.2917,
401,13,13,1.0,558.167,7256.173,286,23,10,0.2298,
402,16,16,1.0,526.965,8431.442,283,28,12,0.1675,
403,11,11,1.0,698.209,7680.299,342,16,5,0.2885,
404,10,10,1.0,728.7,7286.999,321,16,6,0.303,
405,10,10,1.0,750.341,7503.407,353,14,4,0.3321,
406,13,13,1.0,593.335,7713.349,372,18,5,0.2475,
407,15,15,1.0,540.299,8104.483,286,48,33,0.2086,
408,16,16,1.0,488.064,7809.026,252,33,17,0.1523,
409,16,16,1.0,460.479,7367.657,273,29,13,0.1593,
410,11,11,1.0,715.396,7869.355,326,35,24,0.2754,
411,11,11,1.0,683.372,7517.091,333,15,4,0.2732,
412,12,12,1.0,747.161,8965.931,311,24,12,0.2792,
413,16,16,1.0,481.359,7701.749,258,20,4,0.1775,
414,13,13,1.0,592.965,7708.545,322,20,7,0.2413,
415,16,16,1.0,487.026,7792.422,234,26,10,0.1954,
416,12,12,1.0,670.535,8046.414,371,32,20,0.3371,
417,14,14,1.0,562.106,7869.48,265,27,13,0.2033,
418,12,12,1.0,652.649,7831.783,304,20,8,0.2714,
419,14,14,1.0,545.882,7642.346,281,35,21,0.2303,
420,10,10,1.0,729.521,7295.211,338,15,5,0.3194,
421,15,15,1.0,509.68,7645.206,252,26,11,0.2265,
422,13,13,1.0,651.445,8468.784,300,22,9,0.2799,
423,12,12,1.0,638.374,7660.484,319,32,20,0.3063,
424,14,14,1.0,532.237,7451.319,290,22,8,0.2172,
425,13,13,1.0,571.482,7429.272,324,29,16,0.2781,
426,11,11,1.0,691.025,7601.28,348,21,10,0.3446,
427,11,11,1.0,610.921,6720.128,318,14,3,0.3137,
428,12,12,1.0,617.73,7412.76,333,19,7,0.2829,
429,14,14,1.0,615.556,8617.78,331,89,75,0.2372,
430,12,12,1.0,619.195,7430.344,354,23,11,0.2552,
431,12,12,1.0,656.172,7874.06,347,25,13,0.2437,
432,14,14,1.0,542.913,7600.783,292,17,3,0.2072,
433,11,11,1.0,624.669,6871.355,304,19,8,0.2986,
434,12,12,1.0,636.487,7637.839,297,26,14,0.2991,
435,16,16,1.0,485.541,7768.652,224,22,6,0.1711,
436,13,13,1.0,595.662,7743.602,342,36,23,0.2561,
437,14,14,1.0,524.615,7344.603,308,21,7,0.2228,
438,11,11,1.0,718.215,7900.37,324,24,13,0.2809,
439,13,13,1.0,632.99,8228.872,380,32,19,0.2387,
440,10,10,1.0,767.186,7671.864,382,27,17,0.3019,
441,11,11,1.0,638.054,7018.589,313,17,6,0.2933,
442,12,12,1.0,619.905,7438.859,295,26,14,0.2642,
443,16,16,1.0,502.338,8037.402,276,34,18,0.1925,
444,12,12,1.0,600.149,7201.792,278,15,3,0.2474,
445,14,14,1.0,581.285,8137.987,268,27,13,0.1966,
446,16,16,1.0,491.502,7864.032,242,31,15,0.174,
447,13,13,1.0,570.274,7413.561,305,23,10,0.2297,
448,12,12,1.0,635.357,7624.289,313,29,17,0.2876,
449,11,11,1.0,746.148,8207.633,330,21,10,0.2979,
450,10,10,1.0,769.038,7690.38,313,24,14,0.3014,
451,10,10,1.0,761.813,7618.13,342,19,9,0.3091,
452,12,12,1.0,680.969,8171.628,318,37,25,0.2661,
453,11,11,1.0,630.48,6935.282,335,18,7,0.2741,
454,12,12,1.0,635.074,7620.888,305,27,15,0.2495,
455,16,16,1.0,479.605,7673.681,207,47,31,0.1617,
456,15,15,1.0,483.539,7253.09,285,18,3,0.2485,
457,16,16,1.0,515.848,8253.568,281,31,15,0.1753,
458,10,10,1.0,714.571,7145.713,306,20,10,0.2922,
459,15,15,1.0,482.228,7233.424,281,24,9,0.216,
460,12,12,1.0,626.072,7512.861,287,17,5,0.2843,
461,15,15,1.0,509.2,7638.006,281,28,13,0.1958,
462,14,14,1.0,592.564,8295.902,307,32,18,0.2447,
463,11,11,1.0,699.532,7694.856,335,42,31,0.3234,
464,12,12,1.0,589.055,7068.659,294,30,18,0.2679,
465,11,11,1.0,612.628,6738.906,310,13,2,0.2935,
466,10,10,1.0,691.808,6918.082,315,17,7,0.3038,
467,12,12,1.0,637.74,7652.879,312,28,16,0.2521,
468,11,11,1.0,683.725,7520.974,312,21,10,0.301,
469,12,12,1.0,603.748,7244.972,292,22,10,0.2848,
470,10,10,1.0,704.913,7049.128,324,11,1,0.3106,
471,15,15,1.0,533.273,7999.096,276,38,23,0.1984,
472,11,11,1.0,693.747,7631.219,360,34,23,0.2778,
473,12,12,1.0,653.278,7839.332,331,38,26,0.2692,
474,10,10,1.0,749.263,7492.631,364,36,26,0.3061,
475,10,10,1.0,755.161,7551.612,375,16,6,0.3121,
476,13,13,1.0,607.702,7900.126,298,47,34,0.2437,
477,14,14,1.0,540.281,7563.932,253,35,21,0.2086,
478,12,12,1.0,683.575,8202.901,346,40,28,0.276,
479,16,16,1.0,473.71,7579.368,264,41,25,0.1916,
480,13,13,1.0,560.318,7284.138,300,24,11,0.2867,
481,15,15,1.0,535.069,8026.038,309,40,25,0.1984,
482,14,14,1.0,583.068,8162.955,289,31,17,0.214,
483,14,14,1.0,548.246,7675.445,280,27,13,0.2225,
484,14,14,1.0,530.32,7424.479,299,42,28,0.211,
485,11,11,1.0,664.905,7313.957,322,19,8,0.3802,
486,11,11,1.0,684.2,7526.198,318,28,17,0.3024,
487,16,16,1.0,500.188,8003.008,221,29,13,0.1662,
488,10,10,1.0,767.791,7677.908,380,21,11,0.3006,
489,11,11,1.0,689.586,7585.444,317,25,14,0.2461,
490,15,15,1.0,529.578,7943.677,298,25,10,0.2658,
491,13,13,1.0,600.185,7802.411,285,35,22,0.2153,
492,16,16,1.0,522.635,8362.163,267,31,15,0.1614,
493,12,12,1.0,611.306,7335.67,347,14,2,0.2471,
494,15,15,1.0,479.96,7199.407,253,29,14,0.2095,
495,15,15,1.0,497.854,7467.814,259,26,11,0.2011,
496,15,15,1.0,507.59,7613.845,286,30,15,0.1844,
497,12,12,1.0,657.6,7891.197,341,18,6,0.2532,
498,13,13,1.0,552.196,7178.55,261,24,11,0.231,
499,10,10,1.0,697.278,6972.777,373,12,2,0.3376,
500,16,16,1.0,528.66,8458.559,304,51,35,0.1598,
