seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
429,14,14,1.0,541.92,7586.884,345,28,14,0.2571,
430,12,12,1.0,582.742,6992.9,334,19,7,0.3158,
431,12,12,1.0,639.735,7676.823,355,37,25,0.3195,
432,14,14,1.0,524.968,7349.545,295,25,11,0.2556,
433,11,11,1.0,645.35,7098.845,319,28,17,0.3886,
434,12,12,1.0,641.864,7702.372,324,26,14,0.3685,
435,16,16,1.0,448.483,7175.736,246,27,11,0.2296,
436,13,13,1.0,552.983,7188.782,328,24,11,0.2864,
437,14,14,1.0,518.227,7255.173,326,27,13,0.3165,
438,11,11,1.0,623.092,6854.009,328,27,16,0.3438,
439,13,13,1.0,583.021,7579.27,353,30,17,0.2737,
440,10,10,1.0,704.543,7045.431,382,26,16,0.3401,
441,11,11,1.0,660.787,7268.66,306,14,3,0.3405,
442,12,12,1.0,574.249,6890.987,307,29,17,0.3223,
443,16,16,1.0,422.356,6757.69,291,18,2,0.2365,
444,12,12,1.0,583.867,7006.398,282,18,6,0.506,
445,14,14,1.0,506.559,7091.828,273,23,9,0.3734,
446,16,16,1.0,442.076,7073.211,256,34,18,0.1784,
447,13,13,1.0,555.629,7223.174,297,37,24,0.3217,
448,12,12,1.0,667.924,8015.083,321,27,15,0.4257,
449,11,11,1.0,726.422,7990.645,335,25,14,0.3611,
450,10,10,1.0,749.403,7494.026,318,25,15,0.3549,
451,10,10,1.0,692.207,6922.067,340,10,0,0.3242,
452,12,12,1.0,638.692,7664.304,334,42,30,0.3014,
453,11,11,1.0,644.133,7085.465,344,26,15,0.3132,
454,12,12,1.0,610.858,7330.297,312,35,23,0.2671,
455,16,16,1.0,436.453,6983.255,203,40,24,0.1732,
456,15,15,1.0,466.174,6992.615,298,26,11,0.2393,
457,16,16,1.0,417.21,6675.355,242,27,11,0.21,
458,10,10,1.0,691.717,6917.171,320,20,10,0.3745,
459,15,15,1.0,495.687,7435.298,266,36,21,0.189,
460,12,12,1.0,592.166,7105.991,294,24,12,0.2653,
461,15,15,1.0,439.269,6589.035,250,18,3,0.2302,
462,14,14,1.0,569.093,7967.305,305,29,15,0.3761,
463,11,11,1.0,650.652,7157.171,343,37,26,0.4827,
464,12,12,1.0,592.639,7111.662,295,30,18,0.2922,
465,11,11,1.0,628.462,6913.084,309,16,5,0.3178,
466,10,10,1.0,694.378,6943.784,318,23,13,0.2952,
467,12,12,1.0,591.815,7101.783,309,25,13,0.2108,
468,11,11,1.0,626.549,6892.034,305,25,14,0.2792,
469,12,12,1.0,571.179,6854.142,307,15,3,0.2774,
470,10,10,1.0,671.238,6712.381,328,14,4,0.3325,
471,15,15,1.0,477.331,7159.963,278,28,13,0.2435,
472,11,11,1.0,631.479,6946.265,355,35,24,0.3685,
473,12,12,1.0,591.277,7095.319,323,29,17,0.2213,
474,10,10,1.0,710.146,7101.455,355,27,17,0.2918,
475,10,10,1.0,736.974,7369.739,364,20,10,0.3507,
476,13,13,1.0,589.083,7658.082,296,40,27,0.2172,
477,14,14,1.0,495.744,6940.411,257,31,17,0.2029,
478,12,12,1.0,628.86,7546.325,339,31,19,0.2384,
479,16,16,1.0,469.675,7514.795,262,42,26,0.1577,
